item_id,title,category,subcategory,price,currency,tags,description,brand,target_gender,age_group_label,age_min,age_max,rating,stock,created_at
138850,Premium Educational Toy,Toys & Games,Educational Toy,862.16,INR,"educational_toy,toys_&_games,handmade,valentine,for-kids",WriteWell presents the Premium Educational Toy. Perfect for birthdays and special occasions. Compact and easy to carry.,WriteWell,boys,senior,61,100,3.9,9,2025-05-18
138851,Stylish Fitness Band,Electronics,Fitness Band,179.76,INR,"fitness_band,electronics,travel,birthday,festival","Give the Stylish Fitness Band as a thoughtful gift — high-quality, well-designed and ideal for girls.",CalmScents,girls,senior,61,100,3.79,242,2025-11-27
138852,Handcrafted Coffee Beans,Food & Beverages,Coffee Beans,797.83,INR,"coffee_beans,food_&_beverages,for-her,handmade,birthday",TeaTime presents the Handcrafted Coffee Beans. Perfect for birthdays and special occasions. Compact and easy to carry.,TeaTime,boys,senior,61,100,4.71,366,2025-01-21
138853,Premium Sports Band,Fitness & Sports,Sports Band,389.53,INR,"sports_band,fitness_&_sports,birthday,festival,valentine","Give the Premium Sports Band as a thoughtful gift — high-quality, well-designed and ideal for unisex.",WriteWell,unisex,teen,13,19,4.28,39,2025-03-24
138854,Compact Gourmet Snacks,Food & Beverages,Gourmet Snacks,133.76,INR,"gourmet_snacks,food_&_beverages,budget,gift,for-her",Compact Gourmet Snacks is crafted with care by WriteWell. A delightful present for adult who loves gourmet snacks.,WriteWell,unisex,adult,36,60,4.08,189,2025-02-16
138855,Premium Cookie Tin,Food & Beverages,Cookie Tin,184.48,INR,"cookie_tin,food_&_beverages,office,budget,birthday","Give the Premium Cookie Tin as a thoughtful gift — high-quality, well-designed and ideal for unisex.",PowerGo,unisex,child,3,12,3.64,479,2025-05-28
138856,Personalized Bath Bombs,Beauty & Personal Care,Bath Bombs,168.81,INR,"bath_bombs,beauty_&_personal_care,travel,home,for-her","Give the Personalized Bath Bombs as a thoughtful gift — high-quality, well-designed and ideal for boys.",PowerGo,boys,senior,61,100,3.65,216,2025-11-23
138857,Portable Grooming Kit,Beauty & Personal Care,Grooming Kit,2108.29,INR,"grooming_kit,beauty_&_personal_care,festival,for-kids,valentine",Portable Grooming Kit is crafted with care by FitTrack. A delightful present for young_adult who loves grooming kit.,FitTrack,boys,young_adult,20,35,2.93,183,2025-11-18
138858,Slim Smart Lamp,Electronics,Smart Lamp,193.75,INR,"smart_lamp,electronics,birthday,for-him,luxury","Give the Slim Smart Lamp as a thoughtful gift — high-quality, well-designed and ideal for unisex.",CalmScents,unisex,senior,61,100,4.45,345,2025-10-04
138859,Luxury Educational Toy,Toys & Games,Educational Toy,510.13,INR,"educational_toy,toys_&_games,home,valentine,for-her",ChocoDelight presents the Luxury Educational Toy. Perfect for birthdays and special occasions. Compact and easy to carry.,ChocoDelight,unisex,teen,13,19,4.64,488,2025-09-14
138860,Minimal Notebooks,Stationery,Notebooks,216.53,INR,"notebooks,stationery,festival,gift,portable","Minimal Notebooks by PeakActive. A great gift for unisex in the senior age group. Practical, stylish and long-lasting.",PeakActive,unisex,senior,61,100,3.83,316,2025-01-23
138861,Personalized Necklace,Jewelry,Necklace,297.25,INR,"necklace,jewelry,portable,handmade,for-kids",PowerGo presents the Personalized Necklace. Perfect for birthdays and special occasions. Compact and easy to carry.,PowerGo,unisex,teen,13,19,3.82,446,2025-06-23
138862,Comfort Travel Mug,Home & Kitchen,Travel Mug,103.24,INR,"travel_mug,home_&_kitchen,handmade,luxury,gift","Comfort Travel Mug by FitTrack. A great gift for boys in the child age group. Practical, stylish and long-lasting.",FitTrack,boys,child,3,12,5.0,385,2025-01-07
138863,Handcrafted Mini Garden Kit,Gardening & Decor,Mini Garden Kit,152.52,INR,"mini_garden_kit,gardening_&_decor,budget,portable,for-her","Handcrafted Mini Garden Kit by BrightHome. A great gift for unisex in the child age group. Practical, stylish and long-lasting.",BrightHome,unisex,child,3,12,4.38,51,2025-06-19
138864,Modern Name Necklace,Personalized Gifts,Name Necklace,460.11,INR,"name_necklace,personalized_gifts,eco,for-her,festival",Modern Name Necklace is crafted with care by GlowUp. A delightful present for teen who loves name necklace.,GlowUp,girls,teen,13,19,3.76,238,2025-10-18
138865,Deluxe Decorative Pillow,Home & Kitchen,Decorative Pillow,639.79,INR,"decorative_pillow,home_&_kitchen,budget,eco,office","Give the Deluxe Decorative Pillow as a thoughtful gift — high-quality, well-designed and ideal for boys.",FrameArt,boys,teen,13,19,3.99,252,2025-10-28
138866,Colorful Sunglasses,Fashion Accessories,Sunglasses,73.84,INR,"sunglasses,fashion_accessories,valentine,birthday,festival","Colorful Sunglasses by WriteWell. A great gift for unisex in the teen age group. Practical, stylish and long-lasting.",WriteWell,unisex,teen,13,19,3.93,413,2025-11-13
138867,Minimal Pen Set,Stationery,Pen Set,872.78,INR,"pen_set,stationery,home,birthday,for-her",ShineCraft presents the Minimal Pen Set. Perfect for birthdays and special occasions. Compact and easy to carry.,ShineCraft,girls,teen,13,19,4.4,247,2025-09-28
138868,Elegant Necklace,Jewelry,Necklace,118.56,INR,"necklace,jewelry,anniversary,home,portable","Give the Elegant Necklace as a thoughtful gift — high-quality, well-designed and ideal for boys.",StoryNest,boys,adult,36,60,4.29,399,2025-01-01
138869,Compact Planner,Stationery,Planner,1722.19,INR,"planner,stationery,travel,luxury,eco","Compact Planner by GreenLeaf. A great gift for girls in the teen age group. Practical, stylish and long-lasting.",GreenLeaf,girls,teen,13,19,4.14,214,2025-08-17
138870,Vibrant Skipping Rope,Fitness & Sports,Skipping Rope,298.63,INR,"skipping_rope,fitness_&_sports,for-kids,gift,budget","Give the Vibrant Skipping Rope as a thoughtful gift — high-quality, well-designed and ideal for unisex.",ThermoCo,unisex,senior,61,100,3.7,474,2025-09-21
138871,Premium Travel Mug,Home & Kitchen,Travel Mug,766.96,INR,"travel_mug,home_&_kitchen,anniversary,home,office",Premium Travel Mug is crafted with care by HomeSoul. A delightful present for adult who loves travel mug.,HomeSoul,girls,adult,36,60,3.06,363,2025-10-15
138872,Luxury Yoga Mat,Fitness & Sports,Yoga Mat,50.0,INR,"yoga_mat,fitness_&_sports,home,portable,valentine",ShineCraft presents the Luxury Yoga Mat. Perfect for birthdays and special occasions. Compact and easy to carry.,ShineCraft,girls,young_adult,20,35,3.81,472,2025-02-02
138873,Vibrant Plush Toy,Toys & Games,Plush Toy,419.34,INR,"plush_toy,toys_&_games,valentine,home,for-him",Vibrant Plush Toy is crafted with care by ChocoDelight. A delightful present for senior who loves plush toy.,ChocoDelight,unisex,senior,61,100,4.01,88,2025-10-09
138874,Classic Engraved Keychain,Personalized Gifts,Engraved Keychain,60.1,INR,"engraved_keychain,personalized_gifts,eco,gift,festival",Classic Engraved Keychain is crafted with care by GlowUp. A delightful present for senior who loves engraved keychain.,GlowUp,girls,senior,61,100,3.08,292,2025-08-15
138875,Modern Fiction,Books,Fiction,456.29,INR,"fiction,books,for-her,handmade,eco","Modern Fiction by BrightHome. A great gift for girls in the senior age group. Practical, stylish and long-lasting.",BrightHome,girls,senior,61,100,4.31,482,2025-05-14
138876,Handcrafted Scarf,Fashion Accessories,Scarf,2213.98,INR,"scarf,fashion_accessories,portable,for-kids,luxury",Handcrafted Scarf is crafted with care by SoundX. A delightful present for senior who loves scarf.,SoundX,unisex,senior,61,100,4.63,320,2025-06-08
138877,Colorful Coffee Beans,Food & Beverages,Coffee Beans,804.85,INR,"coffee_beans,food_&_beverages,budget,custom,handmade","Colorful Coffee Beans by ChocoDelight. A great gift for unisex in the young_adult age group. Practical, stylish and long-lasting.",ChocoDelight,unisex,young_adult,20,35,3.54,312,2025-02-08
138878,Eco Planter,Gardening & Decor,Planter,1422.4,INR,"planter,gardening_&_decor,eco,travel,valentine","Give the Eco Planter as a thoughtful gift — high-quality, well-designed and ideal for boys.",HandyGifts,boys,young_adult,20,35,3.78,278,2025-07-11
138879,Modern Perfume,Beauty & Personal Care,Perfume,2469.46,INR,"perfume,beauty_&_personal_care,custom,portable,handmade","Modern Perfume by PeakActive. A great gift for unisex in the adult age group. Practical, stylish and long-lasting.",PeakActive,unisex,adult,36,60,3.92,145,2025-04-12
138880,Comfort Gourmet Snacks,Food & Beverages,Gourmet Snacks,314.98,INR,"gourmet_snacks,food_&_beverages,eco,handmade,office","Give the Comfort Gourmet Snacks as a thoughtful gift — high-quality, well-designed and ideal for unisex.",SparkModa,unisex,senior,61,100,4.06,469,2025-08-04
138881,Slim Pendant,Jewelry,Pendant,985.98,INR,"pendant,jewelry,office,gift,birthday","Slim Pendant by ShineCraft. A great gift for boys in the child age group. Practical, stylish and long-lasting.",ShineCraft,boys,child,3,12,3.31,185,2025-07-26
138882,Stylish Skipping Rope,Fitness & Sports,Skipping Rope,919.17,INR,"skipping_rope,fitness_&_sports,valentine,luxury,birthday","Give the Stylish Skipping Rope as a thoughtful gift — high-quality, well-designed and ideal for boys.",CalmScents,boys,young_adult,20,35,4.07,488,2025-02-21
138883,Compact Photo Frame,Home & Kitchen,Photo Frame,813.58,INR,"photo_frame,home_&_kitchen,custom,festival,budget","Compact Photo Frame by HandyGifts. A great gift for unisex in the senior age group. Practical, stylish and long-lasting.",HandyGifts,unisex,senior,61,100,4.49,499,2025-09-24
138884,Personalized Bluetooth Speaker,Electronics,Bluetooth Speaker,360.26,INR,"bluetooth_speaker,electronics,gift,office,budget",Personalized Bluetooth Speaker is crafted with care by CustomCraft. A delightful present for adult who loves bluetooth speaker.,CustomCraft,boys,adult,36,60,3.57,273,2025-05-23
138885,Personalized Hairbrush,Beauty & Personal Care,Hairbrush,184.8,INR,"hairbrush,beauty_&_personal_care,travel,for-kids,birthday",ThermoCo presents the Personalized Hairbrush. Perfect for birthdays and special occasions. Compact and easy to carry.,ThermoCo,unisex,teen,13,19,4.5,208,2025-01-22
138886,Luxury Water Bottle,Fitness & Sports,Water Bottle,4093.05,INR,"water_bottle,fitness_&_sports,for-him,anniversary,for-her",Luxury Water Bottle is crafted with care by SparkModa. A delightful present for young_adult who loves water bottle.,SparkModa,boys,young_adult,20,35,4.1,200,2025-05-14
138887,Handcrafted Personalized Journal,Personalized Gifts,Personalized Journal,610.55,INR,"personalized_journal,personalized_gifts,travel,for-her,portable",Handcrafted Personalized Journal is crafted with care by SparkModa. A delightful present for senior who loves personalized journal.,SparkModa,boys,senior,61,100,4.19,460,2025-02-01
138888,Elegant Grooming Kit,Beauty & Personal Care,Grooming Kit,50.0,INR,"grooming_kit,beauty_&_personal_care,handmade,festival,budget","Give the Elegant Grooming Kit as a thoughtful gift — high-quality, well-designed and ideal for girls.",PeakActive,girls,teen,13,19,4.63,380,2025-04-02
138889,Classic Mini Garden Kit,Gardening & Decor,Mini Garden Kit,924.03,INR,"mini_garden_kit,gardening_&_decor,gift,travel,home","Classic Mini Garden Kit by HomeSoul. A great gift for unisex in the child age group. Practical, stylish and long-lasting.",HomeSoul,unisex,child,3,12,4.31,263,2025-04-26
138890,Compact Non-Fiction,Books,Non-Fiction,132.17,INR,"non-fiction,books,travel,valentine,for-her",Compact Non-Fiction is crafted with care by CalmScents. A delightful present for senior who loves non-fiction.,CalmScents,boys,senior,61,100,5.0,476,2025-09-01
138891,Deluxe Water Bottle,Fitness & Sports,Water Bottle,740.66,INR,"water_bottle,fitness_&_sports,gift,home,travel",Deluxe Water Bottle is crafted with care by CustomCraft. A delightful present for senior who loves water bottle.,CustomCraft,boys,senior,61,100,4.94,282,2025-07-20
138892,Eco Fiction,Books,Fiction,1244.27,INR,"fiction,books,travel,portable,handmade",Eco Fiction is crafted with care by UrbanCraft. A delightful present for young_adult who loves fiction.,UrbanCraft,girls,young_adult,20,35,3.61,8,2025-08-16
138893,Elegant Planter,Gardening & Decor,Planter,50.0,INR,"planter,gardening_&_decor,travel,handmade,birthday","Elegant Planter by UrbanCraft. A great gift for unisex in the child age group. Practical, stylish and long-lasting.",UrbanCraft,unisex,child,3,12,4.22,76,2025-06-08
138894,Comfort Skincare Set,Beauty & Personal Care,Skincare Set,102.8,INR,"skincare_set,beauty_&_personal_care,home,travel,birthday",SparkModa presents the Comfort Skincare Set. Perfect for birthdays and special occasions. Compact and easy to carry.,SparkModa,unisex,child,3,12,3.96,320,2025-11-09
138895,Smart Headphones,Electronics,Headphones,233.61,INR,"headphones,electronics,custom,for-kids,luxury",Smart Headphones is crafted with care by UrbanCraft. A delightful present for teen who loves headphones.,UrbanCraft,girls,teen,13,19,3.73,203,2025-11-16
138896,Cute Fairy Lights,Gardening & Decor,Fairy Lights,50.0,INR,"fairy_lights,gardening_&_decor,for-him,custom,anniversary",Cute Fairy Lights is crafted with care by ThermoCo. A delightful present for teen who loves fairy lights.,ThermoCo,boys,teen,13,19,3.91,462,2025-03-13
138897,Personalized Bath Bombs,Beauty & Personal Care,Bath Bombs,1966.61,INR,"bath_bombs,beauty_&_personal_care,for-him,handmade,eco","Give the Personalized Bath Bombs as a thoughtful gift — high-quality, well-designed and ideal for unisex.",PeakActive,unisex,young_adult,20,35,3.63,244,2025-09-09
138898,Handcrafted Wind Chime,Gardening & Decor,Wind Chime,3681.2,INR,"wind_chime,gardening_&_decor,festival,for-her,luxury","Handcrafted Wind Chime by ThermoCo. A great gift for girls in the senior age group. Practical, stylish and long-lasting.",ThermoCo,girls,senior,61,100,5.0,164,2025-05-09
138899,Stylish Cookware,Home & Kitchen,Cookware,493.61,INR,"cookware,home_&_kitchen,eco,handmade,birthday",PowerGo presents the Stylish Cookware. Perfect for birthdays and special occasions. Compact and easy to carry.,PowerGo,unisex,adult,36,60,3.81,372,2025-02-10
138900,Portable Cookie Tin,Food & Beverages,Cookie Tin,1808.6,INR,"cookie_tin,food_&_beverages,portable,office,eco","Give the Portable Cookie Tin as a thoughtful gift — high-quality, well-designed and ideal for unisex.",GreenLeaf,unisex,adult,36,60,3.36,370,2025-06-16
138901,Comfort Mini Garden Kit,Gardening & Decor,Mini Garden Kit,1059.42,INR,"mini_garden_kit,gardening_&_decor,anniversary,for-her,portable",Comfort Mini Garden Kit is crafted with care by FitTrack. A delightful present for child who loves mini garden kit.,FitTrack,boys,child,3,12,3.96,368,2025-04-21
138902,Portable Dumbbell Set,Fitness & Sports,Dumbbell Set,504.76,INR,"dumbbell_set,fitness_&_sports,budget,luxury,home","Give the Portable Dumbbell Set as a thoughtful gift — high-quality, well-designed and ideal for unisex.",UrbanCraft,unisex,young_adult,20,35,3.95,301,2025-09-17
138903,Classic Fitness Band,Electronics,Fitness Band,813.97,INR,"fitness_band,electronics,for-him,festival,budget","Give the Classic Fitness Band as a thoughtful gift — high-quality, well-designed and ideal for unisex.",ThermoCo,unisex,young_adult,20,35,3.49,29,2025-07-20
138904,Smart Scarf,Fashion Accessories,Scarf,245.52,INR,"scarf,fashion_accessories,portable,budget,luxury","Give the Smart Scarf as a thoughtful gift — high-quality, well-designed and ideal for unisex.",StoryNest,unisex,young_adult,20,35,3.68,244,2025-03-03
138905,Stylish Board Game,Toys & Games,Board Game,612.71,INR,"board_game,toys_&_games,festival,for-her,luxury","Stylish Board Game by BrightHome. A great gift for unisex in the teen age group. Practical, stylish and long-lasting.",BrightHome,unisex,teen,13,19,4.05,375,2025-08-03
138906,Stylish Pendant,Jewelry,Pendant,376.02,INR,"pendant,jewelry,office,anniversary,eco",BrightHome presents the Stylish Pendant. Perfect for birthdays and special occasions. Compact and easy to carry.,BrightHome,boys,young_adult,20,35,3.52,496,2025-06-13
138907,Cute Coffee Beans,Food & Beverages,Coffee Beans,651.56,INR,"coffee_beans,food_&_beverages,office,valentine,home","Give the Cute Coffee Beans as a thoughtful gift — high-quality, well-designed and ideal for unisex.",ChocoDelight,unisex,adult,36,60,4.46,296,2025-05-17
